,Unnamed: 0,da,alpha,a,R,N0,axf,xc,yc,mag,AR,lead
0,0,0.1640395613396808,-0.4711641734005312,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,54.67197186061685,54.79316915369729,0,10043,-1
1,1,0.1742817172397544,-0.5138200572269874,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,55.23737085447043,54.77852850130967,5,10043,-1
2,2,0.183233522872388,-0.5012951026294532,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,55.70926470072037,55.346336808048754,10,10043,-1
3,3,0.1994666764623475,-0.5030946114230248,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,57.12343174804029,54.12556533997599,15,10043,-1
4,4,0.1989314368687452,-0.4985616641138484,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,58.02121904329351,53.360876212845085,20,10043,-1
5,5,0.1968925990691195,-0.4685045446797053,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,59.61180277192372,52.63193605927096,25,10043,-1
6,6,0.1927599985454723,-0.4678347125525761,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,60.42500963981308,51.94747675694392,30,10043,-1
7,7,0.1967744815853566,-0.4629852047885743,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,60.49305349166677,51.93457513470979,35,10043,-1
8,8,0.2040983892396882,-0.4514735389044738,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,60.9870277597068,51.440612956014895,40,10043,-1
9,9,0.2082856541808835,-0.4396243847135422,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,60.93608781958815,50.94040511755741,45,10043,-1
10,10,0.2143056320473576,-0.4388223191457772,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,61.19529245046854,50.63410151474741,50,10043,-1
11,11,0.222179568894295,-0.4012127350187864,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,61.15587900428571,50.07897060158686,55,10043,-1
12,12,0.2231365126933755,-0.3900756627858162,9.788440180995226,52.65557515147735,0.1208912915930776,684923.6624099686,61.41121060795622,49.71038319890107,60,10043,-1
13,0,0.2678213323602064,0.4145876233006445,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,40.0162677804691,38.34458409025314,0,10045,-1
14,1,0.2010263663363759,0.3131670372435516,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,40.71113478971807,38.15701448707077,5,10045,-1
15,2,0.2122711655407445,0.2056361600819053,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,41.871346562194674,39.696890115011605,10,10045,-1
16,3,0.3396213371180328,0.298898521993868,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,42.73931615877543,39.77132443482999,15,10045,-1
17,4,0.4412298005176104,0.28624219935881,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,45.37766448405924,41.16003022064684,20,10045,-1
18,5,0.5729712737450574,0.2793945054220386,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,46.16093686428732,42.62569251054318,25,10045,-1
19,6,0.7569353173572579,0.2240468158643641,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,47.47109318718665,43.47234645368886,30,10045,-1
20,7,0.8600907089638419,0.1937612687726397,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,47.8086530693528,44.330534956915855,35,10045,-1
21,8,0.9378884944780884,0.2078879434041941,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,48.631957835103215,44.069629239082175,40,10045,-1
22,9,0.9832329812526538,0.1880045986027468,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,48.77217561994088,43.8841514406221,45,10045,-1
23,10,0.999795973319176,0.1634202056562281,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,48.50855564879748,43.839174314956686,50,10045,-1
24,11,0.8463427520307173,0.181749586287227,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,49.195830451420726,43.72537497049488,55,10045,-1
25,12,0.746673568888142,0.1703736612311152,9.12152852228956,18.90469015422085,-0.0527256329287717,306587.66279568826,49.635768240319045,44.12388907844439,60,10045,-1
26,0,0.0885746316567688,0.1053219292578691,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,68.94179824763492,36.79708472494613,0,10050,1
27,1,0.1816967188604967,-0.2142354697326154,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,65.48658738479223,38.64172544410696,5,10050,1
28,2,0.2292572464277043,-0.0783560539315401,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,64.32103387806342,39.77242035479304,10,10050,1
29,3,0.2362724834727562,8.458996779515563e-05,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,64.38803380591693,40.67057043293785,15,10050,1
30,4,0.2679468172053612,-0.0029146874935823,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,65.15001941474735,41.344505878436586,20,10050,1
31,5,0.2876813143423832,-0.0416084142124609,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,65.47029851539114,41.17321325751386,25,10050,1
32,6,0.3133794528907206,-0.0917594022835232,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,65.61716741522417,40.97452088017816,30,10050,1
33,7,0.3389063620252732,-0.1199829148643614,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,65.84692852010677,40.12681687005484,35,10050,1
34,8,0.3716262002434509,-0.145034225417019,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,66.64499256808224,39.10921417812758,40,10050,1
35,9,0.3986532162731515,-0.1517545375877403,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,67.29515843959213,37.89299575972026,45,10050,1
36,10,0.4376190125251846,-0.1407491600405954,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,67.33158335609825,36.97399112734238,50,10050,1
37,11,0.4865118211702262,-0.1329208092678284,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,67.9406799928622,36.35000265278771,55,10050,1
38,12,0.5317781054609508,-0.125349524592864,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,69.10624215118598,35.99992385005863,60,10050,1
39,13,0.5825067924587021,-0.1000592986725515,11.57035110573814,47.87179844882359,-0.0465561490838073,915543.5460451938,69.9715506961991,35.85085834056438,65,10050,1
40,0,0.4531344816476567,-0.6006910588071556,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,60.25689163818289,39.63475656093404,0,10099,1
41,1,0.4656392835660036,-0.586615795222357,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,60.96045679375171,40.043135023486975,5,10099,1
42,2,0.5566771710135167,-0.4759492696920115,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,61.10175467996536,41.26064651434017,10,10099,1
43,3,0.6438088653591102,-0.1557722014747563,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,61.62655170144362,41.15543992065906,15,10099,1
44,4,0.8373542417443592,0.0785135729207052,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,62.47040074126235,41.07080505284453,20,10099,1
45,5,0.810990036328038,-0.011878918126049,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,63.0284665289125,41.51524530396729,25,10099,1
46,6,0.9509668091276546,0.1186092210374147,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,62.74198029345476,41.13024222282712,30,10099,1
47,7,0.9531926736290832,0.0734722642432727,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,62.111899853349605,40.2974125037028,35,10099,1
48,8,0.9417161349224418,0.0239247063036798,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,62.22595598803056,39.618793213774495,40,10099,1
49,9,0.9491327102694704,-0.0103944060266632,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,62.01537695994082,39.07865313241987,45,10099,1
50,10,0.9168340714149792,-0.0989950096689157,14.46454536982782,23.07538963858966,-0.938462812051028,333992.83542093175,61.90351922792875,38.62366279788058,50,10099,1
51,0,0.474378333983686,-0.1030345594503954,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,84.45871245221996,63.79749029893113,0,10103,-1
52,1,0.5109344392282076,-0.1141557166831788,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,84.30963004780028,63.18603948043548,5,10103,-1
53,2,0.5191845887783871,-0.1187173283194257,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,84.64219504298151,63.36370211196464,10,10103,-1
54,3,0.5682397298772468,-0.1930302272163001,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,84.60238477679974,63.57493523057374,15,10103,-1
55,4,0.609452522299795,-0.2346608485242864,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,84.30473413483239,63.26792343081875,20,10103,-1
56,5,0.6293763999087788,-0.2696702138227145,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,84.39962034863761,63.248092209838354,25,10103,-1
57,6,0.6071805616951733,-0.2820973650531131,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,84.53451361858585,63.58515784437932,30,10103,-1
58,7,0.6294858049515434,-0.3282113564322216,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,84.11831628213797,62.904651517908775,35,10103,-1
59,8,0.6669802031361014,-0.3644485425121764,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,84.2279441632829,62.194431195183725,40,10103,-1
60,9,0.7105048952540474,-0.3885214556887356,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,83.71389280763378,61.19540109337755,45,10103,-1
61,10,0.9365401723750376,-0.4625892930509446,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,83.69607182828105,60.70078058706259,50,10103,-1
62,11,0.9082283203996848,-0.4287085110004718,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,83.62857695739326,60.55181365914669,55,10103,-1
63,12,0.9141268816131006,-0.3963625708842702,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,83.93379108784045,60.28238542464341,60,10103,-1
64,13,0.903214870159865,-0.3744552692805852,22.078346700831517,28.97697402621897,0.2382890653552957,1316286.2057232717,84.71911838911147,60.18796497180152,65,10103,-1
65,0,0.1610458606983312,-0.050374797121513,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,51.94715140720784,40.029858925551686,0,10107,-1
66,1,0.1578325999344206,-0.0470208563632435,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,52.34254330880438,39.63847898020767,5,10107,-1
67,2,0.1645139738586588,-0.0385908770433506,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,52.85911344278772,39.54045257430332,10,10107,-1
68,3,0.1675313290696256,-0.0285069072809414,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,53.113397897622455,39.27919249085017,15,10107,-1
69,4,0.1653733122516698,-0.0153867996222965,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,53.66484882065154,39.47238469134568,20,10107,-1
70,5,0.1631001433089148,0.0132707604264226,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,53.46297545884776,39.28131994625088,25,10107,-1
71,6,0.1618319468795423,0.0239892616316522,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,53.86892781698037,39.33916155222151,30,10107,-1
72,7,0.1555884470881736,0.0394289094123846,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,53.60518154496268,39.27821262086467,35,10107,-1
73,8,0.1580801018722937,0.0568663516870875,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,53.86375714424531,39.78706956133365,40,10107,-1
74,9,0.1515520609058715,0.0940611737806638,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,53.21822421141054,39.77125053351979,45,10107,-1
75,10,0.1417852185522396,0.1067338881296789,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,53.32990770868109,39.83296716043271,50,10107,-1
76,11,0.1398841246386415,0.1401920625271689,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,53.58645912048528,39.898652349644514,55,10107,-1
77,12,0.1383159884767902,0.1708477450681747,9.54502588234351,56.97164513476151,-0.1625904288964663,731576.3096455738,54.66323699603356,40.08496915810282,60,10107,-1
78,0,0.5267389025792506,0.0916634728320374,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,68.53234765105486,45.08395351456743,0,10115,1
79,1,0.5707132919849052,0.065790837670084,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,69.00922895031758,45.635800109819655,5,10115,1
80,2,0.6305069601253546,0.0560252810926585,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,70.33441191069119,46.28484824190064,10,10115,1
81,3,0.706885009961744,0.0606230015118129,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,70.73951867728948,46.12426394016831,15,10115,1
82,4,0.6860850788418964,0.0625264055698724,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,69.89016577123509,46.38313202075181,20,10115,1
83,5,0.6953630102107661,0.0257458289089019,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,71.16576419462415,46.61526711332486,25,10115,1
84,6,0.705223623128819,-0.0023664306322698,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,70.08608182612669,46.548016749751554,30,10115,1
85,7,0.8525418413274786,-0.0307547683023123,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,71.94370814134527,46.15421556653395,35,10115,1
86,8,0.9954309016322131,-0.0648535925475136,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,73.37632231164862,45.64469186714128,40,10115,1
87,9,0.9987958656178652,-0.0796294162289665,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,75.24739021859277,45.21156777743361,45,10115,1
88,10,0.9986747361965388,-0.0922987350272355,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,76.73793672614647,44.55361504186526,50,10115,1
89,11,0.8029347875774594,-0.0765251766305315,9.871162484045817,36.22627371353666,1.6041415088982662,357273.5027809796,78.33238880178939,44.22931544767402,55,10115,1
90,0,0.293052375895056,-0.2986827441003486,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,43.93202151487065,30.40740351756246,0,10130,-1
91,1,0.3709123117406498,-0.2476282123875114,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,45.43515808214406,28.743487998543475,5,10130,-1
92,2,0.4139146795237093,-0.2545770237592275,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,47.3102262977769,27.45349213159153,10,10130,-1
93,3,0.4844223021892248,-0.2892836440340666,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,49.18322663712076,27.1033242478902,15,10130,-1
94,4,0.5247809390169014,-0.3142035446265455,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,50.40681569639891,26.904094648198488,20,10130,-1
95,5,0.5428844536523821,-0.32238233211985,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,51.488974931349375,26.027176095927,25,10130,-1
96,6,0.5311947115192472,-0.3468488283736516,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,52.25648919792029,25.36209778998604,30,10130,-1
97,7,0.50660711759886,-0.376371651476996,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,52.77674360398475,24.47194537661822,35,10130,-1
98,8,0.4768985403210825,-0.4299406802477763,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,53.3418042419911,24.110580085296515,40,10130,-1
99,9,0.449708226243782,-0.5105173050670669,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,54.01361416986124,23.544148029651257,45,10130,-1
100,10,0.4168464011108207,-0.5592632678592709,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,54.62601998573541,22.84599471833494,50,10130,-1
101,11,0.4161417857924837,-0.5405315082359186,6.480319489257157,25.241674579262774,-0.219621123225179,259017.09352265013,53.82735441059581,22.00129370904523,55,10130,-1
102,0,0.1932207170611041,-0.1077312928189645,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,87.0688464004376,51.8136041537892,0,10137,1
103,1,0.25889924360282,-0.1986320511626955,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,88.50371691817402,52.04172006684384,5,10137,1
104,2,0.3138143586819553,-0.2060099444688716,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,88.39081130986764,51.0511329390819,10,10137,1
105,3,0.3791757513037851,-0.2172086132113315,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,88.99083424069906,50.72483706727535,15,10137,1
106,4,0.415949649033653,-0.1845421809729147,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,88.95083068128272,49.91418912691178,20,10137,1
107,5,0.4545903936358567,-0.1806964616390487,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,88.5534333962138,49.84226513624627,25,10137,1
108,6,0.4943558321533787,-0.1750052472226584,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,87.66477402692134,49.37883861521736,30,10137,1
109,7,0.5314734321610705,-0.1498520658784206,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,87.83170808825065,49.49489988614221,35,10137,1
110,8,0.5507291069083086,-0.1128336752774584,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,87.68451644354064,49.757531361827446,40,10137,1
111,9,0.5731660772997746,-0.0918964242366106,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,88.0699971358545,49.3968577900037,45,10137,1
112,10,0.6062494949078538,-0.0674880835918695,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,88.11756637792163,49.14006511448533,50,10137,1
113,11,0.666717601300649,-0.0457265639109768,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,87.86736102677335,48.82486250452156,55,10137,1
114,12,0.6653658794653444,-0.0471766701951864,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,88.49945096528269,48.833124363334726,60,10137,1
115,13,0.6682176092790871,-0.0126334965743264,10.831840532890352,38.841837213378994,-1.2770244599657372,476009.3309392541,88.93606166823729,48.716435173917,65,10137,1
116,0,0.3245069819460779,0.1337927505717973,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,45.00748657825045,36.0633879433141,0,10144,-1
117,1,0.3564280637675716,0.1102904489247777,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,46.02606358040441,35.65486538421494,5,10144,-1
118,2,0.3708998286527228,0.1004247581771758,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,46.20568108614592,35.76984689868184,10,10144,-1
119,3,0.426981646909869,0.0979810115026385,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,46.75680509697101,35.8476174075928,15,10144,-1
120,4,0.4657405265691053,0.0813040446768193,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,47.36685301504557,35.3770570108747,20,10144,-1
121,5,0.4637710329920176,0.1154854556655249,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,47.06144103579938,35.610606165279776,25,10144,-1
122,6,0.4509967107145102,0.0945975962342333,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,46.62993970622488,35.412228465173094,30,10144,-1
123,7,0.4150301083051652,0.0881311569340645,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,46.59305827905176,35.029418585396314,35,10144,-1
124,8,0.397498839543397,0.0501616297356977,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,46.03002708628259,35.1184072162887,40,10144,-1
125,9,0.4032412151085207,0.035213747460923,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,46.51910219275666,34.82832534952775,45,10144,-1
126,10,0.3689869837970408,-0.0287583916204911,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,45.92512426493194,34.96432630263572,50,10144,-1
127,11,0.3824855341590647,-0.0366257117978187,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,46.190471423597565,34.65580821384801,55,10144,-1
128,12,0.3724729708197693,-0.0755091021453417,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,46.447671331829646,34.716423997550265,60,10144,-1
129,13,0.3875448758467891,-0.0903965569805731,15.310874735787108,35.7767284835354,0.5692590943362682,756705.4368266437,46.56387376938049,35.14247661042351,65,10144,-1
130,0,0.0977841819371538,-0.230080050248771,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,37.07469351874908,38.3533907196034,0,10188,-1
131,1,0.303530336161719,0.3255109245145478,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,38.75600432530076,39.800745781494655,5,10188,-1
132,2,0.43607129281581,0.3287888233375468,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,40.500527598659936,39.50579932881317,10,10188,-1
133,3,0.5039695274444742,0.2860898511976236,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,40.05016186620737,39.35206419266806,15,10188,-1
134,4,0.5344578517363576,0.2680282374763434,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,39.48033454084541,39.1895603317264,20,10188,-1
135,5,0.5066456310397189,0.2510960829864984,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,39.21517493687395,38.6362449123106,25,10188,-1
136,6,0.4641206843177499,0.2556798432303947,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,39.95151442650547,38.26714348862092,30,10188,-1
137,7,0.4091170657320163,0.2478721445308298,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,40.61929846484454,37.60111162541533,35,10188,-1
138,8,0.3867629839173247,0.2647670833514926,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,41.45509629869644,37.26398817442768,40,10188,-1
139,9,0.3401203701597641,0.1757610666089468,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,41.98153656578416,36.91109495459448,45,10188,-1
140,10,0.29033470461763,0.1290377513670413,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,42.5127332587286,36.22562193716815,50,10188,-1
141,11,0.2708618196490211,0.1370528113787706,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,43.5486363133885,36.142472848232906,55,10188,-1
142,12,0.240602388771774,0.0939439046122266,9.397432955491876,20.768865617624275,-0.4720237217787042,347514.5214175692,43.89521762543744,35.98457733462349,60,10188,-1
143,0,0.123606882365396,0.4323329579164556,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,85.07116483640925,64.35103070786103,0,10226,1
144,1,0.1349892159363552,0.4115916054610821,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,84.76399687586306,64.14803005051286,5,10226,1
145,2,0.1585407879431981,0.3956669013138245,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,85.69307125057213,63.45577590834717,10,10226,1
146,3,0.1739427002043378,0.3919581103367459,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,87.99245510701603,64.08271792457468,15,10226,1
147,4,0.1920866695516628,0.3801433014369691,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,89.35223992951015,64.48760030931825,20,10226,1
148,5,0.2098552765654033,0.3911443993997741,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,91.8475924221776,64.64227662120446,25,10226,1
149,6,0.2154790615052702,0.4002728987872851,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,93.5607052307514,65.59327323226626,30,10226,1
150,7,0.2140645887916707,0.3960844759921807,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,94.06248603212984,67.02587973561359,35,10226,1
151,8,0.2140367170259146,0.4064381960174615,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,95.77740150573726,67.27143245449932,40,10226,1
152,9,0.2147318312636464,0.3984988474990621,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,97.28629936817914,68.15037821872461,45,10226,1
153,10,0.2202561377364457,0.3920597424306575,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,98.09771590893428,67.95301697047908,50,10226,1
154,11,0.2249844858413179,0.3875960061311915,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,98.37146294370008,67.84398509385747,55,10226,1
155,12,0.2169544602861688,0.3859994788571409,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,99.15579499861126,68.22579289357219,60,10226,1
156,13,0.2221779073522122,0.3720101653837836,11.138734299719168,95.75144284364735,1.1277241669415998,931787.047227108,98.91801679248296,68.01141279293344,65,10226,1
157,0,0.0622235385392528,-0.296720554326831,5.442803355190792,9.920249333360664,-0.9392930608702156,158622.8295440746,32.40208795041223,35.43744435279036,0,10268,1
158,1,0.1576142286295347,-0.3815289846991814,5.442803355190792,9.920249333360664,-0.9392930608702156,158622.8295440746,32.512985217023484,35.17943772814158,5,10268,1
159,2,0.1998104726139996,-0.2849885788242953,5.442803355190792,9.920249333360664,-0.9392930608702156,158622.8295440746,33.43873336281317,34.63073442658466,10,10268,1
